6.70 -0.113831 -0.127226  0.271630  0.257724
6.75 -0.173138 -0.165745  0.219208  0.224663
6.80 -0.207324 -0.153391  0.196684  0.234346
6.85 -0.193814 -0.125558  0.205107  0.259373
6.90 -0.131700 -0.111068  0.253403  0.274701
6.95 -0.042075 -0.112685  0.396036  0.272895
7.00  0.042430 -0.105064  0.394988  0.281648
7.05  0.093234 -0.051858  0.296580  0.369906
7.10  0.098718  0.067243  0.289436  0.337431
7.15  0.068446  0.234996  0.335215  0.181024
7.20  0.027232  0.394258  0.450420  0.116344
7.25  0.002487  0.468961  0.749588  0.094654
7.30  0.011233  0.400186  0.561117  0.114478
7.35  0.052847  0.180095  0.367544  0.214284
7.40  0.110428 -0.134233  0.275424  0.251023
7.45  0.159390 -0.436547  0.229550  0.103607
7.50  0.178682 -0.612332  0.215269  0.061310
7.55  0.159255 -0.587702  0.229656  0.066442
7.60  0.106332 -0.364027  0.280149  0.126316
7.65  0.035332 -0.021375  0.417871  0.480692
7.70 -0.035650  0.312407  0.416751  0.145431
7.75 -0.092721  0.514322  0.297270  0.083113
7.80 -0.129332  0.517533  0.255672  0.082335
7.85 -0.145068  0.338407  0.241319  0.135438
7.90 -0.141953  0.067157  0.244032  0.337591
7.95 -0.121300 -0.173504  0.263687  0.218944
8.00 -0.083369 -0.282702  0.310560  0.157920
8.05 -0.030034 -0.223986  0.438179  0.187021
8.10  0.031606 -0.037231  0.431800  0.411326
8.15  0.087685  0.184526  0.304251  0.211245
8.20  0.120291  0.341267  0.264731  0.134386
8.25  0.114299  0.372711  0.271117  0.123369
8.30  0.065565  0.283510  0.340588  0.157563
8.35 -0.013709  0.135759  0.536213  0.249610
8.40 -0.095980  0.013708  0.292953  0.536225
8.45 -0.146695 -0.021055  0.239925  0.482580
8.50 -0.137486  0.038573  0.248029  0.406901
8.55 -0.059063  0.142118  0.353645  0.243887
8.60  0.071885  0.208504  0.329087  0.195975
8.65  0.215502  0.169450  0.191848  0.221900
8.70  0.321240  0.007507  0.141946  0.611491
8.75  0.345847 -0.230463  0.132720  0.183458
8.80  0.270197 -0.451581  0.163576  0.099375
8.85  0.108320 -0.558685  0.277833  0.072771
8.90 -0.095268 -0.495707  0.293883  0.087721
8.95 -0.279481 -0.275044  0.159353  0.161353
9.00 -0.387063  0.026166  0.118646  0.455413
9.05 -0.384232  0.299070  0.119564  0.150885
9.10 -0.272502  0.449892  0.162514  0.099843
9.15 -0.088442  0.438693  0.303176  0.102994
9.20  0.108494  0.292631  0.277632  0.153605
9.25  0.255741  0.088736  0.170449  0.302762
9.30  0.308055 -0.084267  0.147185  0.309220
9.35  0.251626 -0.166120  0.172477  0.224381
9.40  0.107282 -0.148223  0.279037  0.238630
9.45 -0.077856 -0.070100  0.319112  0.332229
9.50 -0.246911  0.007069  0.174841  0.619000
9.55 -0.351953  0.034945  0.130532  0.419248
9.60 -0.368370  0.002471  0.124833  0.750409
9.65 -0.300328 -0.061759  0.150360  0.348065
9.70 -0.176104 -0.109241  0.217085  0.276775
9.75 -0.035810 -0.101795  0.416193  0.285599
9.80  0.083382 -0.035331  0.310540  0.417875
9.85  0.158844  0.056122  0.229979  0.360028
9.90  0.186890  0.118648  0.209654  0.266449
9.95  0.179062  0.109346  0.215003  0.276655
