5.65  0.298211  0.131051  0.151244  0.254021
5.70  0.326344  0.028005  0.139975  0.446922
5.75  0.355036 -0.065743  0.129442  0.340251
5.80  0.379632 -0.144391  0.121069  0.241904
5.85  0.395857 -0.203548  0.115838  0.198982
5.90  0.400535 -0.240502  0.114369  0.178128
5.95  0.392139 -0.254325  0.117017  0.171143
6.00  0.371055 -0.245817  0.123926  0.175396
6.05  0.339534 -0.217305  0.135023  0.190807
6.10  0.301331 -0.172335  0.149943  0.219789
6.15  0.261099 -0.115290  0.167857  0.270038
6.20  0.223615 -0.050964  0.187228  0.372079
6.25  0.193003  0.015863  0.205631  0.517974
6.30  0.172042  0.080820  0.220002  0.314442
6.35  0.161704  0.140282  0.227749  0.245512
6.40  0.160995  0.191626  0.228297  0.206526
6.45  0.167121  0.233374  0.223630  0.181889
6.50  0.175962  0.265234  0.217186  0.165893
6.55  0.182786  0.288014  0.212430  0.155593
6.60  0.183079  0.303417  0.212230  0.149081
6.65  0.173365  0.313749  0.219044  0.144895
6.70  0.151878  0.321549  0.235585  0.141826
6.75  0.118972  0.329188  0.266108  0.138891
6.80  0.077201  0.338488  0.320168  0.135408
6.85  0.031045  0.350394  0.434042  0.131087
6.90 -0.013686  0.364766  0.536419  0.126062
6.95 -0.050674  0.380310  0.372793  0.120846
7.00 -0.074031  0.394679  0.325408  0.116210
7.05 -0.079206  0.404732  0.316963  0.113066
7.10 -0.063714  0.406943  0.344170  0.112385
7.15 -0.027590  0.397898  0.448790  0.115195
7.20  0.026518  0.374825  0.453740  0.122662
7.25  0.093629  0.336087  0.296052  0.136298
7.30  0.167047  0.281548  0.223685  0.158431
7.35  0.239229  0.212781  0.178792  0.193437
7.40  0.302776  0.133042  0.149345  0.252136
7.45  0.351415  0.047034  0.130723  0.382111
7.50  0.380821 -0.039548  0.120678  0.403781
7.55  0.389173 -0.120609  0.117966  0.264400
7.60  0.377364 -0.190336  0.121818  0.207371
7.65  0.348849 -0.243846  0.131640  0.176402
7.70  0.309146 -0.277742  0.146743  0.160133
7.75  0.265079 -0.290465  0.165966  0.154534
7.80  0.223855 -0.282421  0.187094  0.158045
7.85  0.192131 -0.255837  0.206197  0.170402
7.90  0.175162 -0.214389  0.217756  0.192495
7.95  0.176173 -0.162651  0.217036  0.227019
8.00  0.196009 -0.105440  0.203700  0.281201
8.05  0.233095 -0.047184  0.182038  0.381712
8.10  0.283719  0.008621  0.157472  0.594197
8.15  0.342547  0.059755  0.133918  0.352187
8.20  0.403331  0.105385  0.113500  0.281267
8.25  0.459674  0.145917  0.097155  0.240590
8.30  0.505773  0.182635  0.085208  0.212533
8.35  0.537045  0.217184  0.077709  0.190876
8.40  0.550559  0.250991  0.074603  0.172792
8.45  0.545256  0.284743  0.075812  0.157021
8.50  0.521933  0.318011  0.081277  0.143209
8.55  0.483026  0.349097  0.090961  0.131551
8.60  0.432240  0.375157  0.104847  0.122551
8.65  0.374075  0.392576  0.122913  0.116878
8.70  0.313323  0.397555  0.145065  0.115303
8.75  0.254599  0.386812  0.171008  0.118727
8.80  0.201934  0.358282  0.199977  0.128304
8.85  0.158479  0.311699  0.230266  0.145715
8.90  0.126337  0.248937  0.258600  0.173820
8.95  0.106494  0.174052  0.279959  0.218550
9.00  0.098874  0.092979  0.289239  0.296923
9.05  0.102463  0.012909  0.284781  0.543725
9.10  0.115504 -0.058562  0.269806  0.354710
9.15  0.135714 -0.114421  0.249651  0.270984
9.20  0.160524 -0.149201  0.228664  0.237807
9.25  0.187316 -0.159778  0.209370  0.229246
9.30  0.213639 -0.145880  0.192934  0.240621
9.35  0.237391 -0.110219  0.179756  0.275660
9.40  0.256977 -0.058210  0.169846  0.355463
9.45  0.271399  0.002695  0.163021  0.739529
9.50  0.280304  0.063968  0.158985  0.343672
9.55  0.283967  0.117135  0.157362  0.268053
9.60  0.283206  0.154922  0.157698  0.233104
9.65  0.279244  0.172239  0.159459  0.219859
9.70  0.273525  0.166878  0.162045  0.223812
9.75  0.267501  0.139814  0.164829  0.245930
9.80  0.262425  0.095073  0.167224  0.294139
9.85  0.259160  0.039173  0.168789  0.404970
9.90  0.258059 -0.019760  0.169321  0.490510
9.95  0.258910 -0.073104  0.168909  0.326984
